FromY,ToY,MeanY,ClassName,ClassValue,DEL,DES,Ellenallas10,Ellenallas40,Gamma,Laterolog,Magneses,Neutron,Nyiro,Primer,Tavolsag,TermPot
619.41,619.73,-619.57,agyagkő,6,2.5799999,2.6500001,20.7000008,81.1800003,24.0200005,149.3200073,-2.8487999,38.0600014,2661.340088,4649.080078,-619.6,-428
619.73,619.77,-619.75,agyagkő,6,2.53003,2.6200199,20.75,81.5999985,24.6100006,149.2599945,-2.8338499,38.4300003,2653.399902,4562.729981,-619.7,-430
619.77,620.73,-620.25,agyagkő,6,2.6099801,2.5999899,20.9799995,81.4800034,27.2399998,150.6199951,-2.8517201,36.1399994,2789.399902,4890.609863,-620.2,-426
620.73,620.75,-620.74,breccsa,5,2.5599899,2.5900099,21,81.5199966,25.4899998,151,-2.84729,34.5900002,2852.050049,4671.410156,-620.7,-422
620.75,621.13,-620.94,agyagkő,6,2.5599899,2.56002,20.9500008,80.9199982,24.5400009,151,-2.8490901,34.4500008,2867.379883,4847.439941,-620.9,-425
621.13,621.16,-621.145,breccsa,5,2.55,2.5699999,20.8199997,80.8700027,22.8600006,151.1499939,-2.8485701,33.9500008,2892.26001,4794.640137,-621.1,-427
621.16,621.82,-621.49,agyagkő,6,2.5699999,2.5799999,20.7700005,80.8300018,24.7800007,151.3699951,-2.85502,35.5400009,2858.159912,4776.470215,-621.5,-430
621.82,622.12,-621.97,agyagkő,6,2.5999999,2.5999999,20.6000004,79.9001007,29.3999996,151.1000061,-2.8410599,34.6800003,2795.25,4651.479981,-622,-426.9989929
622.12,622.17,-622.145,breccsa,5,2.6199999,2.6500001,20.5599995,79.6600037,27.1399994,150.5700073,-2.85131,36.0299988,2812.939941,4663.290039,-622.1,-426
622.17,622.22,-622.195,agyagkő,6,2.58002,2.6000299,20.5200005,79.4000015,26.6499996,150.8999939,-2.84549,36.9000015,2833.860107,4712.910156,-622.2,-425
622.22,622.23,-622.225,agyagkő,6,2.58002,2.6000299,20.5200005,79.4000015,26.6499996,150.8999939,-2.84549,36.9000015,2833.860107,4712.910156,-622.2,-425
622.23,622.31,-622.27,agyagkő,6,2.5699999,2.6199999,20.4699993,79.110199,23.7299995,150.7400055,-2.8474,35.7000008,2839.899902,4769.060059,-622.3,-424.0010071
622.31,622.34,-622.325,agyagkő,6,2.5699999,2.6199999,20.4699993,79.110199,23.7299995,150.7400055,-2.8474,35.7000008,2839.899902,4769.060059,-622.3,-424.0010071
622.34,622.47,-622.405,agyagkő,6,2.6199701,2.58002,20.4200001,78.9000015,24.4899998,151.3899994,-2.8445101,35.6199989,2836.879883,4783.560059,-622.4,-423
622.47,623,-622.735,agyagkő,6,2.5699999,2.56001,20.2600002,78.3499985,24.7600002,152.1199951,-2.86676,33.4300003,2836.879883,4741.740234,-622.7,-426
623,623.02,-623.01,agyagkő,6,2.5999999,2.5799999,20.1200008,77.6100998,25.2199993,150.9700012,-2.8531301,35.1100006,2807.02002,4782.089844,-623,-427.9989929
623.02,623.24,-623.13,agyagkő,6,2.5799999,2.5899999,20.0699997,77.4700012,26.5100002,149.9810028,-2.8438799,36.0900002,2807.02002,4760.669922,-623.1,-429
623.24,623.32,-623.28,agyagkő,6,2.53,2.5899999,20.0200005,76.8302002,24.4099998,149.0110016,-2.83793,37.3300018,2830.860107,4745.830078,-623.3,-431
623.32,624.88,-624.1,agyagkő,6,2.6300001,2.5699999,18.8199997,69.1399994,21.9500008,137.8710022,-2.8282101,30.3600006,3006.389893,5063.729981,-624.1,-424
624.88,625.13,-625.005,agyagkő,6,2.55,2.5599999,16.7000999,59.4808998,20.0300007,120.4599991,-2.8487401,30.8700008,2933.629883,4897.899902,-625,-434.9989929
625.13,625.16,-625.145,agyagkő,6,2.45,2.54,16.3799992,58.0800018,21.0799999,118.9509964,-2.8566201,31.9500008,2917.580078,4982.229981,-625.1,-433
625.16,625.25,-625.205,agyagkő,6,2.45999,2.5499899,16.0599995,56.9599991,21.7000008,117.5699997,-2.85484,31.6499996,2882.879883,5024.319824,-625.2,-432
625.16,625.25,-625.205,agyagkő,6,2.45999,2.5499899,16.0599995,56.9599991,21.7000008,117.5699997,-2.85484,31.6499996,2882.879883,5024.319824,-625.2,-432
625.25,625.92,-625.585,agyagkő,6,2.4200001,2.3900001,14.9899998,53.4799995,27.4200001,111.1809998,-2.8580999,37.9099998,2672.01001,4459,-625.6,-431
625.92,625.98,-625.95,agyagkő,6,2.4200301,2.3999801,14.4499998,51.4000015,25.4500008,107.9599991,-2.8587,40.0499992,2556.729981,4516.580078,-625.9,-428
625.98,626.19,-626.085,agyagkő,6,2.4200001,2.4400001,14.1400003,50.3100014,25.4500008,105.7509995,-2.8520701,41.2299995,2430.870117,4545.870117,-626.1,-431
626.19,626.27,-626.23,agyagkő,6,2.4299901,2.4000199,13.9799995,49.9500008,24.2199993,105.1999969,-2.87201,40.5800018,2430.870117,4503.979981,-626.2,-432
626.27,626.72,-626.495,agyagkő,6,2.4000001,2.4000001,13.71,48.9602013,25.7199993,102.8600006,-2.85953,41.6399994,2395.929932,4337.660156,-626.5,-433.9989929
626.72,627.33,-627.025,agyagkő,6,2.45,2.48,13.6099997,49.0197983,25.3099995,101.9499969,-2.8501999,41.6100006,2460.02002,4575.370117,-627,-432.0010071
627.33,627.38,-627.355,agyagkő,6,2.3600099,2.3600099,13.9300003,50.9900017,21.9200001,102.1600037,-2.8550799,37.0900002,2300.979981,4308.620117,-627.4,-429
627.38,627.59,-627.485,agyagkő,6,2.3099999,2.3099999,14.0599003,51.4496994,20.2399998,102.4199982,-2.8484499,35.7099991,2304.02002,4536.439941,-627.5,-427.0010071
627.59,627.6,-627.595,agyagkő,6,2.3399999,2.3599999,14.4399996,52.1199989,19.0400009,102.8799973,-2.86536,35.2900009,2355.219971,4811.410156,-627.6,-427
627.6,627.64,-627.62,agyagkő,6,2.3399999,2.3599999,14.4399996,52.1199989,19.0400009,102.8799973,-2.86536,35.2900009,2355.219971,4811.410156,-627.6,-427
627.64,627.81,-627.725,agyagkő,6,2.40996,2.43995,14.7200003,53.8300018,21.710001,103.8399963,-2.86007,34.5800018,2471.419922,4958.279785,-627.7,-427
627.81,627.85,-627.83,agyagkő,6,2.45,2.49,14.9399004,55.3889999,22.7000008,104.2900009,-2.8643999,35,2585.909912,4890.709961,-627.8,-427.9989929
627.85,629.45,-628.65,agyagkő,6,2.48,2.52,16.1700001,60.8800011,28.0499992,108.8389969,-2.8762801,39.1500015,2606.709961,4496.799805,-628.6,-430
629.45,629.5,-629.475,agyagkő,6,2.54,2.55,16.6198997,61.8297997,26.6200008,114.0500031,-2.8606701,42.7000008,2583.979981,4543.129883,-629.5,-424.9989929
629.5,629.64,-629.57,agyagkő,6,2.51,2.54,16.7299995,62.2799988,25.1499996,114.8600006,-2.8668799,42.4500008,2591.51001,4557.75,-629.6,-425
629.64,629.7,-629.67,agyagkő,6,2.51,2.52001,16.7399998,62.5900002,26.6800003,115.0800018,-2.85888,40.8100014,2622.090088,4562.129883,-629.7,-426
629.7,629.9,-629.8,agyagkő,6,2.52,2.53,16.8398991,63.0297012,26.9599991,116.1090012,-2.8621099,40.7299995,2622.090088,4546.5,-629.8,-426
629.9,629.96,-629.93,agyagkő,6,2.50001,2.5499899,16.9699993,63.7700005,26.2399998,116.75,-2.8754699,39.0100021,2624.669922,4519.200195,-629.9,-426
629.96,630.21,-630.085,agyagkő,6,2.55,2.55,17.2399998,65.4199982,28.5200005,118.4100037,-2.8766899,40.1800003,2599.090088,4517.799805,-630.1,-429
630.21,632.57,-631.39,agyagkő,6,2.49999,2.51,19.5200005,76.5899963,23.3500004,134.1499939,-2.8496201,37.4000015,2672.01001,4560.879883,-631.4,-426
632.57,632.72,-632.645,agyagkő,6,2.5699999,2.5699999,21.5100002,83.8000031,20.5699997,145.3000031,-2.84676,30.8999996,3047.620117,4952.310059,-632.6,-425
632.72,633.08,-632.9,agyagkő,6,2.5900199,2.6599901,21.3999996,82.6299973,22.1299992,146.1999969,-2.8427801,28.6499996,3030.300049,4926.129883,-632.9,-424
633.08,633.1,-633.09,agyagkő,6,2.5599999,2.6500001,21.1399994,80.6299973,21.9400005,145.3200073,-2.8601301,32.1599998,3016.590088,4939.189941,-633.1,-426
633.1,633.56,-633.33,agyagkő,6,2.5899999,2.5799999,20.7000999,78.1408005,20.6299992,143.3600006,-2.8433599,30.75,3013.179932,5028.140137,-633.3,-427
633.56,633.59,-633.575,agyagkő,6,2.5599999,2.5599999,19.8299999,73.5899963,23.1100006,138.8410034,-2.84688,29.3500004,2972.870117,4912.279785,-633.6,-433
633.59,634.08,-633.835,agyagkő,6,2.53,2.5599999,19.1902008,70.1511002,21.9300003,136.7899933,-2.8528399,30.2800007,2936.860107,4948,-633.8,-432.0010071
634.08,634.3,-634.19,breccsa,5,2.56001,2.51003,17.6700001,63.8400002,23.6900005,129.9199982,-2.8668201,34.2900009,2629.850098,4611.830078,-634.2,-431
634.3,634.63,-634.465,agyagkő,6,2.53,2.52,16.9001007,61.2904015,28.0499992,126.4100037,-2.8706601,42.9099998,2515.719971,4360.899902,-634.5,-428.0010071
634.63,634.98,-634.805,agyagkő,6,2.5899999,2.55,16.5599995,60.580101,26.2800007,124.3399963,-2.8729999,43.6300011,2494.540039,4410.790039,-634.8,-431
634.98,635.16,-635.07,breccsa,5,2.51,2.6099999,16.4799995,61.6699982,26.9599991,123.4100037,-2.8591101,43.3800011,2473.719971,4340.450195,-635.1,-432
635.16,635.44,-635.3,agyagkő,6,2.5,2.51,16.7399006,62.9496002,26.6200008,123.3000031,-2.8649399,45.079998,2485.23999,4242.529785,-635.3,-434.9989929
635.44,635.72,-635.58,breccsa,5,2.51,2.54,17.1900005,65.0800018,24.25,124.1999969,-2.8661499,38.7000008,2601.629883,4590.649902,-635.6,-434
635.72,635.82,-635.77,agyagkő,6,2.48,2.52,17.5098991,66.7594986,26.25,124.6299973,-2.8617499,41.1100006,2669.340088,4697.819824,-635.8,-432
635.82,636.02,-635.92,breccsa,5,2.51998,2.5499799,17.6800003,67.5800018,26.6800003,124.9599991,-2.8648801,40.9500008,2669.340088,4674.850098,-635.9,-432
636.02,636.35,-636.185,agyagkő,6,2.52001,2.56001,18.1200008,69.2099991,25.3400002,125.6999969,-2.8573899,38.4599991,2735.040039,4790.100098,-636.2,-427
636.35,636.85,-636.6,agyagkő,6,2.49,2.5899999,18.2700005,69.5,23.1200008,126.1399994,-2.8406,37.2700005,2777.780029,4735.939941,-636.6,-428
636.85,638.1,-637.475,breccsa,5,2.51,2.54,18.6299,72.0794983,26.4500008,132.9700012,-2.85026,38.1800003,2611.820068,4736.359863,-637.5,-425.0010071
638.1,638.25,-638.175,agyagkő,6,2.48998,2.5399899,19.9200001,79.5299988,24.5300007,140.8200073,-2.84232,38.7200012,2561.639893,4487.810059,-638.2,-422
638.25,639.2,-638.725,agyagkő,6,2.5599899,2.5499799,21.7700005,88.1299973,28.1800003,147.9499969,-2.83267,35.8800011,2680.070068,4594.549805,-638.7,-425
639.2,639.42,-639.31,breccsa,5,2.5899999,2.6300001,23.7999001,96.3993988,21.6900005,155.8899994,-2.8254399,31.8199997,2976.189941,5013.290039,-639.3,-423
639.42,639.65,-639.535,agyagkő,6,2.5799999,2.5799999,24.1699009,97.729599,21.4099998,157.6999969,-2.8318901,30.5100002,3040.669922,5080.700195,-639.5,-421.0010071
639.65,639.93,-639.79,breccsa,5,2.5999999,2.6099999,24.3799992,97.7900009,19.9200001,163.7290039,-2.8057401,30.0400009,3061.610107,5013.089844,-639.8,-418
230.52,230.9,-230.71,homokkő,2,2.5900099,2.5399899,24.5900002,91.330101,15.7299995,147.5200043,-2.86567,25.1100006,2754.23999,5091.839844,-230.7,-422.0010071
230.9,231.46,-231.18,homokkő,2,2.6300099,2.5699899,24.0200005,88.4701996,14.1300001,146.6699982,-2.8819201,26.1599998,2712.780029,4967.060059,-231.2,-417
231.46,231.89,-231.675,homokkő,2,2.5399699,2.5999899,23.3001003,83.2203979,16,139.4199982,-2.86079,25.5599995,2930.399902,5044.609863,-231.7,-416.9989929
231.89,232.44,-232.165,homokkő,2,2.5800099,2.5699999,21.7301006,74.6604996,16.6200008,126.5100021,-2.84729,26.0300007,2882.879883,4877,-232.2,-422
232.44,232.56,-232.5,homokkő,2,2.5699999,2.5599999,20.4400997,67.6207962,16.8800011,119.1009979,-2.87023,26.960001,2908.030029,4923.790039,-232.5,-428.9989929
232.56,232.92,-232.74,aleurolit,7,2.6099999,2.56001,19.3602009,61.2410011,20.4799995,117.5,-2.84146,30.1100006,2936.860107,4846.600098,-232.7,-426
232.92,233.06,-232.99,homokkő,2,2.4900401,2.4700301,17.3001995,57.8298988,19.1200008,115.8199997,-2.82307,36.2400017,2916.257568,3672.040039,-233,-425
233.06,233.22,-233.14,aleurit,1,2.5499799,2.47,16.9102001,58.5596008,17.0499992,116.0199966,-2.8521199,38.0297012,2923.705322,3483.659912,-233.1,-425
233.22,233.37,-233.295,homokkő,2,2.5999999,2.5699899,17.4298,61.1994019,15.0199003,118.0100021,-2.8578,34.4099998,2942.226318,3861.310059,-233.3,-422
233.37,233.84,-233.605,aleurolit,7,2.6099899,2.5699999,19.0298004,68.3284988,17.2900009,119.5100021,-2.8679099,26.9803009,2951.445557,4930.040039,-233.6,-423.9989929
233.84,234.85,-234.345,homokkő,2,2.6699901,2.5599999,21.5098991,79.7097015,15.8799,123.5,-2.8670599,24.2000008,2884.077148,5085.330078,-234.3,-431.9989929
234.85,235.3,-235.075,homokkő,2,2.6100099,2.6200099,20.5102997,70.4508972,20.5900002,122.4899979,-2.80003,29.3598003,2721.090088,4868.290039,-235.1,-423.0010071
235.3,235.53,-235.415,homokkő,2,2.71,2.6199901,19.5200005,68.5299988,17.3799992,122.3700027,-2.84798,34.1100006,2534.850098,4446.660156,-235.4,-420
235.53,236.36,-235.945,konglomerátum,8,2.55001,2.5900099,19.8400002,70.3098984,19.0699997,122.7200012,-2.85096,30.1100006,2619.52002,4750.049805,-235.9,-422
236.36,237.76,-237.06,homokkő,2,2.6499901,2.55001,20.1900997,68.9112015,19.0300007,117.7699966,-2.85585,25.0501003,2904.870117,5307.180176,-237.1,-417.0010071
237.76,237.97,-237.865,homokkő,2,2.56003,2.53001,17.8899994,61.9500008,21.2799988,115.25,-2.84003,37.7399979,2453.76001,3882.050049,-237.9,-422
237.97,238.09,-238.03,homokkő,2,2.5599999,2.53,17.9699993,62.4897995,18.5799999,115.8499985,-2.85852,38.079998,2483.129883,3929.159912,-238,-423.9989929
238.09,239,-238.545,homokkő,2,2.55,2.5700099,19.5298996,68.0798035,13.8200006,114.3700027,-2.84514,30.1900005,2646.590088,4490.430176,-238.5,-422
239,239.06,-239.03,homokkő,2,2.6299901,2.54001,19.2301006,67.5400009,20.75,113.0400009,-2.81637,32.1199989,2772,4097.330078,-239,-417.0010071
239.06,239.18,-239.12,homokkő,2,2.6000099,2.5799899,18.9901009,67.2101974,20.3700008,113.1900024,-2.8105199,32.1699982,2772,4069.929932,-239.1,-417
239.18,239.51,-239.345,homokkő,2,2.5799999,2.5699899,18.9500008,67.0199966,20.5900002,113.4199982,-2.8097701,33.3499985,2669.340088,4119.950195,-239.3,-418.9989929
239.51,240.21,-239.86,aleurolit,7,2.5999899,2.5899799,18.9899998,64.5600967,17.8299999,108.4300003,-2.8209901,30.6100006,2578.979981,4626,-239.9,-425
240.21,240.38,-240.295,homokkő,2,2.6099999,2.6399901,18.5300999,61.0303001,19.4999008,104.6399994,-2.8135099,32.7099991,2650.76001,4389.410156,-240.3,-423.0010071
240.38,241.14,-240.76,aleurolit,7,2.6800001,2.5899999,17.2401009,56.0803986,22.9396992,100.5199966,-2.8087599,33.8400002,2468.979981,4234.310059,-240.8,-420
241.14,241.31,-241.225,homokkő,2,2.70997,2.6599801,16.6700001,55.030201,21.0799999,98.240097,-2.8178899,36.2400017,2469.840088,4097.899902,-241.2,-420.9989929
241.31,242.56,-241.935,aleurolit,7,2.55001,2.5599799,16.3400002,55.3400002,17.3899994,96.9100037,-2.8237801,32.3899994,2501.304932,4362.810059,-241.9,-429
242.56,242.63,-242.595,homokkő,2,2.5399799,2.47,16.2198009,57.0393982,13.8000002,102.439003,-2.83793,33.2901001,2607.838623,3991.26001,-242.6,-419.0010071
242.63,243.67,-243.15,homokkő,2,2.5799899,2.49,18.2297993,64.8391037,13.8599997,106.6399994,-2.8469999,28.9400997,2674.149902,4520.990234,-243.1,-417.9989929
243.67,244.45,-244.06,homokkő,2,2.5700099,2.5,19.5499992,68.660202,18.1800003,114.6200027,-2.83233,30.4699001,2580.949951,4638.819824,-244.1,-416.0010071
244.45,246.77,-245.61,homokkő,2,2.5899999,2.55001,21.1699009,76.8694,17.6399994,125.8300018,-2.8410699,26.8701,2710.030029,4840.27002,-245.6,-420.9989929
246.77,246.81,-246.79,homokkő,2,2.6099999,2.5799999,21.7700005,79.3001022,21.4496994,133.3800049,-2.8087599,26.1399994,2818.889893,4844.799805,-246.8,-413
246.81,246.86,-246.835,homokkő,2,2.6099999,2.5799999,21.7700005,79.3001022,21.4496994,133.3800049,-2.8087599,26.1399994,2818.889893,4844.799805,-246.8,-413
246.86,247.25,-247.055,homokkő,2,2.6399801,2.55001,21.7999992,78.9800034,18.1499996,135.3000031,-2.8431799,26.6900005,2807.02002,4973.609863,-247.1,-414
247.25,248.38,-247.815,homokkő,2,2.5999999,2.5999999,22.2199993,79.7600021,18.0196991,135.9900055,-2.8430099,28.1000004,2889.129883,4845.5,-247.8,-415
248.38,248.56,-248.47,homokkő,2,2.66995,2.5499899,22.8598995,84.2197037,14.7200003,138.9600067,-2.8813701,24.7399998,2914.389893,4996.560059,-248.5,-410
248.56,248.9,-248.73,homokkő,2,2.6000199,2.5799999,23.2598991,85.4098969,14.3599997,138.1600037,-2.8813701,22.5300007,3054.600098,5041.870117,-248.7,-413
248.9,248.97,-248.935,homokkő,2,2.5899899,2.6100099,23.5100002,85.5699997,16.2999992,137.1699982,-2.8719499,22.25,3086.419922,5313.370117,-248.9,-414
248.97,249.05,-249.01,homokkő,2,2.5999899,2.6099999,23.5499992,85.3001022,17.2099991,136.5899963,-2.8608501,23.2000008,3111.629883,5337.450195,-249,-415
249.05,249.18,-249.115,homokkő,2,2.5800099,2.6099999,23.5100002,84.6704025,16.9200001,136.5500031,-2.8401,24.4197998,3090,5219.970215,-249.1,-416.9989929
249.18,249.67,-249.425,homokkő,2,2.6300099,2.51001,22.8500004,82.6901016,16.6299992,136.5800018,-2.8441601,28.3999996,2845.959961,4736.649902,-249.4,-421
249.67,249.75,-249.71,aleurolit,7,2.5899999,2.5699799,22.4200001,80.6401978,17.7199993,136.8000031,-2.8234501,30.0300007,2786.48999,4727.310059,-249.7,-416
249.75,250,-249.875,homokkő,2,2.5700099,2.53001,22.2000008,80.0401001,18.4400005,136.3500061,-2.8141,28.6200008,2795.25,4776.129883,-249.9,-416
250,250.12,-250.06,homokkő,2,2.5899999,2.50002,22.0900002,79.6400986,17.7299995,135.3200073,-2.84238,28,2812.939941,4834.540039,-250.1,-413.0010071
250.12,250.15,-250.135,homokkő,2,2.5899999,2.50002,22.0900002,79.6400986,17.7299995,135.3200073,-2.84238,28,2812.939941,4834.540039,-250.1,-413.0010071
250.15,251.04,-250.595,homokkő,2,2.6100099,2.6400001,21.9801006,78.6199036,18.2700005,132.8200073,-2.8381,29.8398991,2867.379883,4892.02002,-250.6,-415
251.04,251.22,-251.13,aleurolit,7,2.6200199,2.5399899,21.5000992,77.1202011,16.6800003,129.4799957,-2.84636,28.4901009,2735.040039,4720.970215,-251.1,-421.9979858
251.22,251.34,-251.28,homokkő,2,2.5899999,2.5899899,21.3199997,75.9403,14.1103001,128.5899963,-2.8677299,28.7399998,2766.25,4824.240234,-251.3,-421.0010071
251.34,251.4,-251.37,homokkő,2,2.5999999,2.5700099,21.2199993,75.3500977,14.79,127.4300003,-2.85549,28.9099998,2795.25,4803.209961,-251.4,-419
251.4,251.73,-251.565,homokkő,2,2.54001,2.53002,20.9300995,73.6905975,15.8699999,124.8909988,-2.8670001,27.7401009,2772,4620.109863,-251.6,-417.0010071
251.73,252.2,-251.965,homokkő,2,2.6100199,2.5699899,20.1401005,68.4104004,20.0200005,120.2900009,-2.8461299,27.1200008,2749.139893,4928.319824,-252,-412.0010071
252.2,252.24,-252.22,homokkő,2,2.6399901,2.6199701,19.5200996,65.6405029,19.6800003,117.0899963,-2.8257699,30.2700005,2661.340088,4571.740234,-252.2,-413
252.24,252.88,-252.56,homokkő,2,2.6599801,2.5799999,18.4099998,62.6306,14.2700005,111.8399963,-2.8410101,31.4001007,2568.899902,4641.850098,-252.6,-417.9989929
252.88,253.18,-253.03,aleurolit,7,2.5900099,2.52002,17.9500999,59.1301003,19.0499992,109.6100006,-2.8303199,32.5099983,2543.449951,4140.430176,-253,-423.9989929
253.18,253.95,-253.565,homokkő,2,2.5800099,2.5899799,19.3190651,69.1680069,14.2200003,114.3190002,-2.83583,32.9099998,2249.290039,3984.689941,-253.6,-417.9297791
253.95,254.13,-254.04,aleurolit,7,2.57004,2.57002,20.6597996,74.8190002,13.9899998,119.2600021,-2.82776,28.0200005,2338.060059,4942.839844,-254,-414
254.13,254.75,-254.44,homokkő,2,2.66998,2.5800099,22.0200005,82.0597992,19.9599991,122.9499969,-2.8104601,28.9400005,2709.909912,4759.759766,-254.4,-418
254.75,255.19,-254.97,homokkő,2,2.6100099,2.5799799,23.2798996,87.9597015,13.8800001,135.9700012,-2.8317201,30.3099995,2575.77002,4844.729981,-255,-421.0010071
255.19,255.26,-255.225,homokkő,2,2.5900099,2.5599999,23.7798996,88.5599976,14.8699999,138.0200043,-2.8474,28.2900009,2633.080078,4890.850098,-255.2,-416.0010071
255.26,255.35,-255.305,homokkő,2,2.5999999,2.53,23.9298992,88.669899,15.4098997,138.5800018,-2.8562601,27.7999992,2698.080078,4866.669922,-255.3,-415
255.35,255.53,-255.44,homokkő,2,2.5899999,2.51001,23.9799995,89.1399002,14.4200001,139.4600067,-2.8606701,26.8099995,2756.469971,4914.779785,-255.4,-415
255.53,255.62,-255.575,homokkő,2,2.6399801,2.52,24.1998997,90.0098038,16.0200005,140.8600006,-2.8772299,25.7901001,2812.840088,5057.359863,-255.6,-411.0010071
255.62,256.11,-255.865,homokkő,2,2.6099999,2.52001,24.5,91.2099991,17.1299992,142.3999939,-2.88604,24.75,3040.669922,4935.529785,-255.9,-408
256.11,256.43,-256.27,aleurolit,7,2.5999999,2.53001,24.3801003,88.5904999,17.5699997,139.9700012,-2.89799,24.0699997,2892.26001,4977.089844,-256.3,-411
256.43,256.78,-256.605,homokkő,2,2.5799999,2.5399899,23.5401993,82.2814026,30.6399994,137.8899994,-2.8747301,26.1299992,2844.129883,4685.330078,-256.6,-414.9989929
256.78,258.28,-257.53,homokkő,2,2.48002,2.42996,21.3999996,78.5798035,40.7200012,136.3899994,-2.88832,33.3499985,2398.080078,4115.229981,-257.5,-410.0010071
258.28,258.53,-258.405,homokkő,2,2.5699999,2.5800099,22.4699993,80.3700027,24.0599995,130,-2.8977101,24.7000008,2895.399902,5061.229981,-258.4,-417
258.53,259.32,-258.925,homokkő,2,2.5899899,2.50003,21.3299999,71.6600037,25.0799999,123.8799973,-2.89166,26.8700008,2889.130127,5013.989746,-258.9,-416
259.32,260.55,-259.935,homokkő,2,2.5900099,2.5699899,20.3400002,73.0899963,27.2800007,123.9300003,-2.87078,30.5200005,2834.462158,5195.049805,-259.9,-415
260.55,260.7,-260.625,homokkő,2,2.49001,2.50999,20.8600006,76.4597015,26.4899998,125.9290009,-2.8756499,31.6399994,2710.752686,4203.470215,-260.6,-419.0020142
260.7,260.77,-260.735,aleurolit,7,2.5299799,2.51,20.9400005,76.8199005,24.4500008,126.9300003,-2.8707199,32.3499985,2700.924805,4419.069824,-260.7,-417.0010071
260.77,261.16,-260.965,homokkő,2,2.5799899,2.55,21.5298996,77.0198975,24.0200005,129.6999969,-2.8505499,28.2700005,2689.090088,4971.890137,-261,-415
